Date,Open,High,Low,Close,Adj Close,Volume
7/27/2000,4.515636,4.560568,4.302211,4.313444,3.333364,13825900
7/28/2000,4.313444,4.313444,4.234813,4.268512,3.298642,7297100
7/31/2000,4.290977,4.470705,4.279745,4.358375,3.368086,5838300
8/1/2000,4.358375,4.68413,4.358375,4.639198,3.585102,3935900
8/2/2000,4.6055,4.942487,4.6055,4.931254,3.810798,5145500
8/3/2000,4.852624,4.942487,4.830158,4.931254,3.810798,2979500
8/4/2000,4.942487,5.088515,4.942487,4.987419,3.854203,6916600
8/7/2000,4.953721,4.987419,4.942487,4.976186,3.845522,2384100
8/8/2000,4.976186,5.167146,4.964953,5.122214,3.958371,4469000
8/9/2000,5.200845,5.200845,4.998652,5.032351,3.888926,3825800
8/10/2000,5.032351,5.245777,5.032351,5.212078,4.027815,3646000
8/11/2000,5.212078,5.391805,5.212078,5.391805,4.166708,4494000
8/14/2000,5.391805,5.425503,5.290708,5.358106,4.140666,3000600
8/15/2000,5.346873,5.403038,5.324407,5.369339,4.149345,3420100
8/16/2000,5.346873,5.358106,5.212078,5.212078,4.027815,5387000
8/17/2000,5.25701,5.25701,5.200845,5.212078,4.027815,2153200
8/18/2000,5.436736,5.638929,5.403038,5.549066,4.288235,7943100
8/21/2000,5.638929,5.841122,5.627696,5.818655,4.496571,7060700
8/22/2000,5.751258,5.79619,5.571531,5.616463,4.340318,3795200
8/23/2000,5.60523,5.661395,5.470435,5.661395,4.375041,2502100
8/24/2000,5.549066,5.549066,5.425503,5.436736,4.20143,4366600
8/25/2000,5.447969,5.470435,5.324407,5.403038,4.175387,3671100
8/28/2000,5.41427,5.447969,5.279475,5.33564,4.123303,2990600
8/29/2000,5.313174,5.369339,5.290708,5.346873,4.131985,2935000
8/30/2000,5.301941,5.313174,5.212078,5.290708,4.088579,3205900
8/31/2000,5.290708,5.290708,5.22331,5.237347,4.047342,4534100
9/1/2000,5.234543,5.380571,5.234543,5.369339,4.149345,3652200
9/5/2000,5.369339,5.403038,5.324407,5.380571,4.158025,4272000
9/6/2000,5.346873,5.425503,5.341247,5.403038,4.175387,4149600
9/7/2000,5.403038,5.751258,5.403038,5.751258,4.444487,7018400
9/8/2000,5.751258,5.751258,5.515367,5.60523,4.331637,3579800
9/11/2000,5.582764,5.672627,5.560298,5.582764,4.314277,5999600
9/12/2000,5.582764,5.593997,5.403038,5.504134,4.253513,4058900
9/13/2000,5.515367,5.549066,5.470435,5.515367,4.262192,1946200
9/14/2000,5.425503,5.447969,5.346873,5.447969,4.210111,5175000
9/15/2000,5.481668,5.627696,5.481668,5.549066,4.288235,7097900
9/18/2000,5.526599,5.537832,5.425503,5.436736,4.20143,2231100
9/19/2000,5.346873,5.425503,5.22331,5.234543,4.045177,4044400
9/20/2000,5.133447,5.25701,5.133447,5.245777,4.053856,2445300
9/21/2000,5.212078,5.358106,5.167146,5.324407,4.114624,2771900
9/22/2000,5.313174,5.436736,5.155913,5.234543,4.045177,2255600
9/25/2000,5.189612,5.391805,5.189612,5.33564,4.123303,2171000
9/26/2000,5.346873,5.380571,5.301941,5.33564,4.123303,2499900
9/27/2000,5.25701,5.290708,5.178379,5.245777,4.053856,1955700
9/28/2000,5.245777,5.358106,5.245777,5.33564,4.123303,3459600
9/29/2000,5.324407,5.582764,5.324407,5.504134,4.253513,3598700
10/2/2000,5.515367,5.560298,5.481668,5.537832,4.279554,3594300
10/3/2000,5.526599,5.593997,5.25701,5.313174,4.105942,3101300
10/4/2000,5.313174,5.537832,5.301941,5.391805,4.166708,2224400
10/5/2000,5.41427,5.593997,5.391805,5.593997,4.322958,5284100
10/6/2000,5.582764,5.695094,5.313174,5.380571,4.158025,3486400
10/9/2000,5.380571,5.515367,5.369339,5.481668,4.236153,1622400
10/10/2000,5.515367,5.515367,5.369339,5.41427,4.184068,1784300
10/11/2000,5.41427,5.481668,5.33564,5.358106,4.140666,2273400
10/12/2000,5.380571,5.380571,4.796459,4.796459,3.706632,8149500
10/13/2000,4.807693,5.133447,4.785226,4.953721,3.828162,5310800
10/16/2000,4.964953,5.122214,4.920022,5.021118,3.880244,2966700
10/17/2000,5.021118,5.043584,4.796459,4.942487,3.819481,3777900
10/18/2000,4.897556,5.088515,4.852624,5.088515,3.932329,2270600
10/19/2000,5.043584,5.110981,4.987419,5.032351,3.888926,2014100
10/20/2000,5.032351,5.054817,4.953721,4.976186,3.845522,1464400
10/23/2000,4.942487,4.976186,4.886323,4.908789,3.793438,3596500
10/24/2000,4.998652,5.009885,4.818925,4.863857,3.758716,2784700
10/25/2000,4.87509,4.964953,4.807693,4.818925,3.723994,1979100
10/26/2000,4.773993,4.830158,4.650431,4.773993,3.689271,5151100
10/27/2000,4.785226,4.841391,4.740295,4.762761,3.680591,4956400
10/30/2000,4.762761,5.22331,4.740295,5.189612,4.010455,8676500
10/31/2000,5.301941,5.492901,5.290708,5.391805,4.166708,6167600
11/1/2000,5.346873,5.447969,5.346873,5.447969,4.210111,3957600
11/2/2000,5.425503,5.470435,5.268242,5.403038,4.175387,3957600
11/3/2000,5.391805,5.436736,5.380571,5.391805,4.166708,4560200
11/6/2000,5.41427,5.504134,5.403038,5.492901,4.244831,2576100
11/7/2000,5.537832,5.549066,5.403038,5.481668,4.236153,3082400
11/8/2000,5.470435,5.481668,5.380571,5.436736,4.20143,2111500
11/9/2000,5.459202,5.481668,5.279475,5.459202,4.21879,2827600
11/10/2000,5.346873,5.60523,5.346873,5.380571,4.158025,2993400
11/13/2000,5.391805,5.481668,5.313174,5.425503,4.192748,3243800
11/14/2000,5.436736,5.571531,5.425503,5.526599,4.270875,2882100
11/15/2000,5.593997,5.98715,5.593997,5.942218,4.592059,11303800
11/16/2000,5.930985,6.234274,5.852355,6.077013,4.696226,6295600
11/17/2000,6.133178,6.290439,6.088246,6.290439,4.861156,5361400
11/20/2000,6.245507,6.4477,6.155643,6.391535,4.939281,4889600
11/21/2000,6.436467,6.436467,6.301672,6.380302,4.930603,3700600
11/22/2000,6.290439,6.470165,6.234274,6.402768,4.947962,3323900
11/24/2000,6.380302,6.4477,6.357836,6.391535,4.939281,1325300
11/27/2000,6.425234,6.4477,6.324137,6.391535,4.939281,5510000
11/28/2000,6.425234,6.649892,6.402768,6.593728,5.095534,4115600
11/29/2000,6.571262,6.750988,6.571262,6.71729,5.191021,2913800
11/30/2000,6.672358,6.694824,6.369069,6.470165,5.000045,10755200
12/1/2000,6.425234,6.425234,6.144411,6.155643,4.756989,5185600
12/4/2000,6.144411,6.234274,6.054547,6.223041,4.809072,4716000
12/5/2000,6.189342,6.200575,6.020848,6.144411,4.748308,5052600
12/6/2000,6.144411,6.155643,6.06578,6.110712,4.722266,6380200
12/7/2000,6.110712,6.279206,6.099479,6.234274,4.817753,2587200
12/8/2000,6.223041,6.267972,6.155643,6.234274,4.817753,2902100
12/11/2000,6.33537,6.391535,6.290439,6.301672,4.869837,5118800
12/12/2000,6.301672,6.470165,6.301672,6.414001,4.956644,2782000
12/13/2000,6.380302,6.380302,6.211808,6.211808,4.800393,4718200
12/14/2000,6.223041,6.223041,6.020848,6.054547,4.678864,6790800
12/15/2000,6.054547,6.06578,5.930985,6.009615,4.64414,5185600
12/18/2000,6.020848,6.380302,5.998383,6.301672,4.869837,3681600
12/19/2000,6.301672,6.481398,6.301672,6.357836,4.913239,4164000
12/20/2000,6.402768,6.402768,6.088246,6.099479,4.713586,11282100
12/21/2000,6.06578,6.06578,5.751258,5.784957,4.470528,9095400
12/22/2000,5.79619,5.79619,5.650162,5.740025,4.435804,4471200
12/26/2000,5.751258,5.773724,5.695094,5.695094,4.401083,2509300
12/27/2000,5.68386,5.829888,5.68386,5.807423,4.48789,3016200
12/28/2000,5.79619,6.06578,5.762491,6.009615,4.64414,3512500
12/29/2000,6.009615,6.099479,5.930985,5.930985,4.583376,2866000
1/2/2001,5.942218,5.942218,5.728792,5.740025,4.435804,4119500
1/3/2001,5.751258,6.110712,5.751258,6.06578,4.687544,5344700
1/4/2001,6.054547,6.267972,6.054547,6.077013,4.696226,6414100
1/5/2001,6.088246,6.088246,5.829888,5.886053,4.548654,6997800
1/8/2001,5.751258,5.964684,5.751258,5.852355,4.522613,4219100
1/9/2001,5.784957,5.87482,5.773724,5.818655,4.496571,3343400
1/10/2001,5.773724,5.953451,5.717559,5.87482,4.539972,5069900
1/11/2001,5.773724,5.829888,5.728792,5.740025,4.435804,4601900
1/12/2001,5.728792,5.908519,5.672627,5.87482,4.539972,5703100
1/16/2001,5.852355,6.121944,5.784957,6.077013,4.696226,6977800
1/17/2001,6.032081,6.470165,6.020848,6.312904,4.878518,7554200
1/18/2001,6.357836,6.470165,6.267972,6.312904,4.878518,12505000
1/19/2001,6.25674,6.267972,6.054547,6.110712,4.722266,4418300
1/22/2001,6.077013,6.133178,6.054547,6.133178,4.739629,1924500
1/23/2001,6.110712,6.267972,6.110712,6.245507,4.826435,3420700
1/24/2001,6.189342,6.223041,6.043314,6.06578,4.687544,4386600
1/25/2001,5.975916,6.099479,5.964684,6.032081,4.661501,3606000
1/26/2001,6.043314,6.267972,6.032081,6.211808,4.800393,3340000
1/29/2001,6.20417,6.362329,6.182602,6.306614,4.873656,4030500
1/30/2001,6.294033,6.486341,6.294033,6.462976,4.99449,5643000
1/31/2001,6.452193,6.524084,6.436017,6.47376,5.002824,5187800
2/1/2001,6.47376,6.515097,6.247304,6.459382,4.991715,7425100
2/2/2001,6.425234,6.425234,6.290439,6.33537,4.895879,4754400
2/5/2001,6.290439,6.299425,6.200575,6.238318,4.820879,3185900
2/6/2001,6.254493,6.506111,6.223939,6.446801,4.981991,5972300
2/7/2001,6.461179,6.495327,6.380302,6.45399,4.987547,5147200
2/8/2001,6.416247,6.450396,6.317398,6.419842,4.961159,3450200
2/9/2001,6.308411,6.416247,6.281452,6.294033,4.863935,3678900
2/12/2001,6.29583,6.33537,6.274263,6.304817,4.872268,3726200
2/13/2001,6.290439,6.556434,6.23652,6.47376,5.002824,6222700
2/14/2001,6.452193,6.452193,6.23652,6.283249,4.855602,4661500
2/15/2001,6.186197,6.488138,6.1844,6.344357,4.902823,8186800
2/16/2001,6.344357,6.766715,6.319195,6.649892,5.138937,8941900
2/20/2001,6.649892,6.921279,6.635514,6.887132,5.322273,5876100
2/21/2001,6.865564,6.865564,6.60496,6.657081,5.144492,8007700
2/22/2001,6.649892,6.736161,6.576204,6.669662,5.154215,3008400
2/23/2001,6.631919,6.667865,6.572609,6.626528,5.120881,3152500
2/26/2001,6.626528,6.712797,6.610352,6.689432,5.169494,3319400
2/27/2001,6.730769,6.910496,6.72358,6.865564,5.305605,3488600
2/28/2001,6.867362,6.957225,6.865564,6.919482,5.347273,4490700
3/1/2001,6.829619,7.099209,6.829619,7.011143,5.418107,7210300
3/2/2001,7.011143,7.018332,6.883537,6.915888,5.344493,3995500
3/5/2001,6.96082,6.976995,6.773904,6.870956,5.309771,4795600
3/6/2001,6.80266,6.829619,6.72358,6.757728,5.222272,5234600
3/7/2001,6.667865,6.856578,6.667865,6.836808,5.283381,2959400
3/8/2001,6.820632,7.208843,6.820632,7.144141,5.520884,6920500
3/9/2001,7.126168,7.223221,6.985981,7.176492,5.545885,6093100
3/12/2001,7.162114,7.162114,6.973401,6.975198,5.390328,3938100
3/13/2001,6.930266,6.930266,6.581596,6.773904,5.23477,5513300
3/14/2001,6.649892,6.649892,6.538462,6.595974,5.097271,3432900
3/15/2001,6.594177,6.595974,6.482746,6.515097,5.034769,3870300
3/16/2001,6.362329,6.488138,6.356937,6.462976,4.99449,7071200
3/19/2001,6.461179,6.694824,6.461179,6.655284,5.143104,5140000
3/20/2001,6.667865,6.707405,6.613947,6.642703,5.133381,5278000
3/21/2001,6.649892,6.757728,6.631919,6.676851,5.15977,5020300
3/22/2001,6.649892,6.66427,6.452193,6.47376,5.002824,6857600
3/23/2001,6.443206,6.443206,6.353343,6.362329,4.916714,4616400
3/26/2001,6.43422,6.446801,6.353343,6.371315,4.923659,4792800
3/27/2001,6.373113,6.373113,6.290439,6.308411,4.875046,5849900
3/28/2001,6.362329,6.549245,6.337168,6.529475,5.04588,5131600
3/29/2001,6.484543,6.883537,6.470165,6.752337,5.218105,4923500
3/30/2001,6.707405,6.878145,6.61215,6.863767,5.304216,4465600
4/2/2001,6.829619,6.966211,6.80266,6.872754,5.311159,2429200
4/3/2001,6.872754,6.872754,6.60496,6.68404,5.165327,3333300
4/4/2001,6.658878,6.800863,6.613947,6.793674,5.25005,3117500
4/5/2001,6.793674,6.865564,6.766715,6.840403,5.28616,2436400
4/6/2001,6.829619,6.829619,6.554637,6.671459,5.155604,3369500
4/9/2001,6.775701,6.908699,6.766715,6.80266,5.256993,3634900
4/10/2001,6.766715,6.847592,6.60496,6.784687,5.243104,3162500
4/11/2001,6.694824,6.770309,6.655284,6.680446,5.162549,4685400
4/12/2001,6.676851,6.739756,6.615744,6.732566,5.202826,2475400
4/16/2001,6.730769,6.88174,6.721783,6.835011,5.281993,2599500
4/17/2001,6.829619,6.883537,6.791876,6.82243,5.272273,2229400
4/18/2001,6.865564,7.043494,6.829619,7.016535,5.422273,2789200
4/19/2001,7.144141,7.189073,7.027318,7.189073,5.555608,5002000
4/20/2001,7.1711,7.332854,7.117182,7.189073,5.555608,6184900
4/23/2001,7.278936,7.424515,7.24299,7.368799,5.694497,4776100
4/24/2001,7.476635,7.584472,7.458663,7.512581,5.80561,5740900
4/25/2001,7.53954,7.728253,7.5,7.706686,5.95561,6093100
4/26/2001,7.706686,7.836089,7.701294,7.821711,6.044501,5688600
4/27/2001,7.818117,7.893602,7.773185,7.854062,6.0695,4519600
4/30/2001,7.827103,8.07872,7.816319,8.055356,6.225057,4807800
5/1/2001,7.997843,8.139828,7.846873,8.042775,6.215336,9972900
5/2/2001,7.863048,7.864845,7.332854,7.593458,5.868109,15850700
5/3/2001,7.476635,7.476635,7.248383,7.375988,5.700054,6679500
5/4/2001,7.332854,7.550323,7.296909,7.541337,5.827833,3574300
5/7/2001,7.512581,7.546729,7.404745,7.489216,5.787557,2383600
5/8/2001,7.449677,7.508986,7.415528,7.449677,5.756999,3406200
5/9/2001,7.377786,7.473041,7.377786,7.419123,5.733386,1967900
5/10/2001,7.548526,7.548526,7.415528,7.446082,5.75422,4587500
5/11/2001,7.491014,7.571891,7.44069,7.562904,5.844498,2462600
5/14/2001,7.63839,7.683321,7.512581,7.588066,5.863945,2735200
5/15/2001,7.588066,7.656363,7.588066,7.629403,5.895888,2608400
5/16/2001,7.548526,7.620417,7.494608,7.571891,5.851444,3508100
5/17/2001,7.548526,7.607836,7.413731,7.546729,5.832,3917000
5/18/2001,7.512581,7.719267,7.505392,7.719267,5.965333,3209300
5/21/2001,7.719267,7.726456,7.643782,7.703091,5.952836,2282300
5/22/2001,7.728253,7.850467,7.719267,7.80913,6.03478,3010100
5/23/2001,7.80913,7.810927,7.737239,7.782171,6.013945,2651800
5/24/2001,7.818117,8.051762,7.803738,8.024802,6.201447,5107700
5/25/2001,8.051762,8.159597,8.051762,8.087707,6.250058,5420400
5/29/2001,7.997843,8.186557,7.961898,8.186557,6.326447,4506800
5/30/2001,8.267433,8.37527,8.242271,8.321352,6.430615,5586800
5/31/2001,8.186557,8.330338,8.051762,8.213515,6.347281,8369900
6/1/2001,8.213515,8.37527,8.204529,8.321352,6.430615,4018800
6/4/2001,8.303379,8.31596,8.231488,8.278217,6.397283,2423100
6/5/2001,8.249461,8.299785,8.107476,8.195542,6.333392,3754500
6/6/2001,8.19734,8.269231,7.961898,7.990654,6.175056,4399400
6/7/2001,7.963695,8.191948,7.963695,8.134436,6.28617,4338800
6/8/2001,8.249461,8.285406,8.087707,8.227894,6.358394,3181400
6/11/2001,8.303379,8.429188,8.303379,8.314162,6.425061,4390500
6/12/2001,8.172178,8.578361,8.168584,8.562185,6.616731,3607600
6/13/2001,8.562185,8.761683,8.537024,8.589145,6.637561,3945900
6/14/2001,8.562185,8.563983,8.378864,8.436377,6.519506,2419700
6/15/2001,8.411215,8.465133,8.285406,8.42739,6.51256,3713900
6/18/2001,8.384256,8.384256,8.244069,8.310568,6.422281,3339500
6/19/2001,8.231488,8.432782,8.226096,8.258447,6.382003,2500400
6/20/2001,8.249461,8.317757,8.181165,8.310568,6.422281,5566700
6/21/2001,8.186557,8.339324,8.181165,8.278217,6.397283,6089700
6/22/2001,8.240475,8.265636,8.037383,8.10568,6.263947,4429500
6/25/2001,8.060748,8.150611,7.970884,7.970884,6.15978,3982700
6/26/2001,7.845076,7.925952,7.800144,7.852264,6.068113,6896000
6/27/2001,7.852264,7.863048,7.755212,7.800144,6.027835,4014900
6/28/2001,7.674335,8.037383,7.674335,7.890007,6.097278,4127900
6/29/2001,7.934939,7.934939,7.854062,7.890007,6.097278,5054300
7/2/2001,7.891805,7.925952,7.854062,7.884615,6.093112,1931800
7/3/2001,7.839684,7.88821,7.800144,7.86844,6.080613,939700
7/5/2001,7.823508,7.940331,7.823508,7.906183,6.109781,1693600
7/6/2001,7.854062,7.854062,7.643782,7.71028,5.958389,2750800
7/9/2001,7.71028,7.854062,7.71028,7.843278,6.061168,1431000
7/10/2001,7.746226,7.88821,7.712078,7.728253,5.972276,2888800
7/11/2001,7.719267,7.818117,7.654565,7.686916,5.940334,1817200
7/12/2001,7.659957,7.721064,7.570094,7.63839,5.902833,5996800
7/13/2001,7.647376,7.881021,7.624012,7.866642,6.079222,3561500
7/16/2001,7.890007,8.213515,7.748023,8.130841,6.283392,3820200
7/17/2001,8.087707,8.130841,7.800144,7.983465,6.169502,3696700
7/18/2001,7.983465,7.99964,7.854062,7.893602,6.100059,2032500
7/19/2001,7.898993,8.01941,7.879223,7.90798,6.111168,1998500
7/20/2001,7.90798,8.159597,7.90798,8.087707,6.250058,4777200
7/23/2001,8.10568,8.258447,8.10568,8.130841,6.283392,3064000
7/24/2001,8.087707,8.1578,8.069734,8.096693,6.257002,1707000
7/25/2001,8.042775,8.132638,7.945723,8.116463,6.27228,4238000
7/26/2001,8.087707,8.087707,7.925952,8.033789,6.208392,2578300
7/27/2001,7.665349,7.882818,7.431704,7.818117,6.041724,14617100
7/30/2001,7.819914,8.204529,7.728253,8.164989,6.309779,5471000
7/31/2001,8.120057,8.222502,7.934939,8.222502,6.354227,3909800
8/1/2001,8.096693,8.263839,7.997843,8.220704,6.352839,5706900
8/2/2001,8.150611,8.240475,8.087707,8.168584,6.31256,2434200
8/3/2001,8.166786,8.173976,7.979871,8.10568,6.263947,2562700
8/6/2001,8.060748,8.075126,7.881021,7.979871,6.166724,2319600
8/7/2001,7.934939,7.940331,7.744429,7.798347,6.026445,4373800
8/8/2001,7.791157,7.952911,7.762401,7.818117,6.041724,3020600
8/9/2001,7.80913,7.909777,7.764198,7.881021,6.090335,2112000
8/10/2001,7.881021,7.925952,7.755212,7.836089,6.055614,1588500
8/13/2001,7.898993,7.898993,7.703091,7.798347,6.026445,2040300
8/14/2001,7.782171,7.836089,7.746226,7.836089,6.055614,1797100
8/15/2001,7.827103,7.877426,7.737239,7.818117,6.041724,1912300
8/16/2001,7.719267,7.904386,7.719267,7.879223,6.088945,2698500
8/17/2001,7.854062,8.024802,7.735442,7.915169,6.116725,2053100
8/20/2001,7.915169,8.015816,7.893602,7.994249,6.177837,1132800
8/21/2001,7.997843,8.024802,7.943925,7.958303,6.150057,2485400
8/22/2001,7.997843,8.033789,7.92775,7.961898,6.152836,2798600
8/23/2001,7.954709,8.060748,7.952911,7.992452,6.176447,2830400
8/24/2001,7.997843,8.023005,7.92775,7.98706,6.17228,2356900
8/27/2001,7.988857,7.988857,7.90798,7.925952,6.125056,2433600
8/28/2001,7.934939,7.958303,7.881021,7.897196,6.102836,2358500
8/29/2001,7.90798,7.938533,7.904386,7.909777,6.11256,3314400
8/30/2001,7.909777,7.988857,7.898993,7.943925,6.138947,4963000
8/31/2001,7.940331,7.970884,7.59166,7.659957,5.9195,8378200
9/4/2001,7.645579,7.812725,7.530553,7.557513,5.840333,6723500
9/5/2001,7.584472,7.593458,7.462257,7.53954,5.826444,5109400
9/6/2001,7.512581,7.548526,7.284328,7.327462,5.662552,2692900
9/7/2001,7.225018,7.359813,7.219626,7.314881,5.652831,5102100
9/10/2001,7.278936,7.476635,7.278936,7.345435,5.676442,3802900
9/17/2001,7.345435,7.345435,6.793674,7.066858,5.461162,5856600
9/18/2001,7.066858,7.296909,6.982387,7.126168,5.506998,3902500
9/19/2001,7.126168,7.320273,6.874551,6.99317,5.404219,3412900
9/20/2001,6.964414,7.296909,6.80266,7.088426,5.47783,5118800
9/21/2001,6.874551,7.135155,6.748742,6.928469,5.354218,5972300
9/24/2001,6.982387,7.07225,6.946441,7.034508,5.436162,4933500
9/25/2001,7.081236,7.180086,6.978792,7.050683,5.448663,2798100
9/26/2001,7.095614,7.149533,7.03271,7.038102,5.438941,1176700
9/27/2001,7.009346,7.099209,6.976995,7.047089,5.445885,1822200
9/28/2001,7.018332,7.118979,6.987779,7.048886,5.447276,3610400
10/1/2001,6.919482,6.94105,6.80266,6.851186,5.294495,7163000
10/2/2001,6.851186,7.041697,6.757728,7.003954,5.412552,5734200
10/3/2001,7.003954,7.588066,6.899713,7.476635,5.777832,7117400
10/4/2001,7.467649,7.728253,7.413731,7.561107,5.84311,4116800
10/5/2001,7.597053,7.692307,7.476635,7.597053,5.870888,2268400
10/8/2001,7.557513,7.63839,7.386772,7.5,5.795887,2183300
10/9/2001,7.501797,7.541337,7.458663,7.516175,5.808388,1539500
10/10/2001,7.521567,7.659957,7.507189,7.59885,5.872277,2641200
10/11/2001,7.773185,8.067937,7.773185,7.972682,6.16117,8101700
10/12/2001,8.017613,8.093099,7.776779,8.024802,6.201447,4450000
10/15/2001,8.060748,8.087707,7.916966,8.087707,6.250058,4934100
10/16/2001,8.240475,8.537024,8.213515,8.357297,6.458395,7276000
10/17/2001,8.402228,8.628684,8.402228,8.554996,6.611175,7831800
10/18/2001,8.554996,8.725737,8.483106,8.720345,6.738954,5409800
10/19/2001,8.626887,9.022286,8.590941,8.986341,6.944509,10026800
10/22/2001,8.909059,8.986341,8.864126,8.932423,6.902843,10042400
10/23/2001,8.932423,8.932423,8.443565,8.447161,6.52784,10518700
10/24/2001,8.447161,8.71675,8.382459,8.580158,6.630619,5304100
10/25/2001,8.580158,8.770669,8.465133,8.740115,6.754231,3498600
10/26/2001,8.738317,8.91445,8.661036,8.89468,6.873675,5872200
10/29/2001,8.912653,8.991733,8.838964,8.971963,6.933399,6631100
10/30/2001,8.971963,8.977354,8.790439,8.941409,6.909787,4936300
10/31/2001,8.941409,9.12473,8.939611,9.09238,7.026452,9050900
11/1/2001,9.09238,9.228972,8.932423,9.20381,7.112568,6000700
11/2/2001,9.193027,9.291877,9.112149,9.182243,7.095899,5876600
11/5/2001,9.166067,9.363767,9.094177,9.214594,7.1209,4134600
11/6/2001,9.219986,9.417686,9.130122,9.417686,7.277846,3808000
11/7/2001,9.148095,9.270309,8.921639,9.094177,7.027844,7021200
11/8/2001,9.094177,9.234364,8.986341,9.173257,7.088956,5383100
11/9/2001,9.130122,9.202013,9.060029,9.149892,7.070899,2380200
11/12/2001,9.130122,9.16427,8.991733,9.133717,7.058401,2239500
11/13/2001,9.133717,9.246944,9.130122,9.207405,7.115345,3853600
11/14/2001,9.228972,9.252337,9.112149,9.180446,7.09451,3062900
11/15/2001,9.180446,9.210999,9.088785,9.166067,7.083399,3964300
11/16/2001,9.210999,9.210999,9.067218,9.069016,7.008399,2764700
11/19/2001,9.112149,9.112149,8.788641,8.876707,6.859787,4141200
11/20/2001,8.761683,8.851545,8.707765,8.786844,6.790342,4082300
11/21/2001,8.662832,8.732926,8.628684,8.69698,6.720896,2143200
11/23/2001,8.734723,8.8156,8.673616,8.777858,6.783398,992000
11/26/2001,8.806614,8.923436,8.781452,8.838964,6.830618,2409700
11/27/2001,8.797627,8.912653,8.71675,8.754493,6.765337,3680000
11/28/2001,8.752696,8.806614,8.662832,8.680805,6.708395,2802000
11/29/2001,8.680805,8.734723,8.603522,8.653846,6.687564,2789200
11/30/2001,8.64486,8.671819,8.465133,8.528037,6.590338,4908500
12/3/2001,8.537024,8.689792,8.483106,8.623293,6.663952,3421300
12/4/2001,8.617901,8.946801,8.610712,8.883897,6.865344,2692400
12/5/2001,8.932423,9.018692,8.80302,8.912653,6.887564,6857000
12/6/2001,8.950396,8.995327,8.844357,8.968369,6.930622,3558100
12/7/2001,8.959382,8.959382,8.71675,8.862329,6.848675,2399700
12/10/2001,8.864126,9.03307,8.831776,8.923436,6.895899,2139300
12/11/2001,8.925234,9.067218,8.842559,8.986341,6.944509,2537700
12/12/2001,9.097772,9.210999,9.018692,9.085191,7.020902,5946200
12/13/2001,9.085191,9.193027,8.948598,9.094177,7.027844,3005600
12/14/2001,9.112149,9.327822,9.112149,9.304458,7.190346,6319500
12/17/2001,9.309849,9.581237,9.309849,9.5399,7.372292,4878500
12/18/2001,9.525521,9.579439,9.399713,9.448238,7.301458,11208600
12/19/2001,9.450036,9.489575,9.202013,9.250539,7.148677,4511800
12/20/2001,9.28289,9.417686,9.166067,9.202013,7.111178,3810700
12/21/2001,9.264917,9.264917,9.056435,9.110353,7.040344,5195600
12/24/2001,9.139109,9.157082,9.031273,9.112149,7.041733,1150600
12/26/2001,9.112149,9.133717,8.936017,8.989935,6.947287,3695600
12/27/2001,8.989935,9.022286,8.817397,8.909059,6.884788,5524400
12/28/2001,8.932423,8.932423,8.806614,8.849749,6.838952,5482700
12/31/2001,8.851545,8.930626,8.616103,8.842559,6.833397,5981300
1/2/2002,8.896478,8.932423,8.599928,8.62509,6.665338,6378500
1/3/2002,8.634076,8.806614,8.630482,8.806614,6.805617,5461000
1/4/2002,8.770669,9.148095,8.770669,9.148095,7.06951,8121200
1/7/2002,9.268512,9.390726,9.205607,9.318835,7.201458,8309800
1/8/2002,9.435658,9.525521,9.435658,9.498562,7.340348,8023200
1/9/2002,9.507548,9.588426,9.482387,9.507548,7.347291,6147600
1/10/2002,9.498562,9.626168,9.489575,9.588426,7.40979,4677600
1/11/2002,9.597412,9.65133,9.485981,9.545291,7.376458,2794700
1/14/2002,9.525521,9.534508,9.426671,9.478792,7.32507,2925500
1/15/2002,9.570453,9.606399,9.482387,9.579439,7.402845,3439600
1/16/2002,9.561466,9.804098,9.529116,9.536304,7.369514,4944100
1/17/2002,9.462617,9.649532,9.462617,9.536304,7.369514,3987100
1/18/2002,9.529116,9.61179,9.419482,9.556075,7.384792,4063300
1/22/2002,9.543494,9.543494,9.291877,9.44105,7.295901,4616400
1/23/2002,9.476995,9.775341,9.45363,9.658519,7.463959,5077700
1/24/2002,9.525521,9.633357,9.457225,9.521927,7.358401,3450200
1/25/2002,9.390726,9.417686,9.255931,9.354781,7.229234,2612200
1/28/2002,9.354781,9.543494,9.336808,9.536304,7.369514,2709100
1/29/2002,9.507548,9.615385,9.417686,9.588426,7.40979,4563000
1/30/2002,9.615385,9.82207,9.588426,9.759166,7.541737,7479600
1/31/2002,9.875989,10.055716,9.716032,10.028756,7.750073,7616500
2/1/2002,9.956865,9.974838,9.84903,9.919123,7.66535,2846500
2/4/2002,9.902947,10.017973,9.877786,9.915528,7.66257,2684000
2/5/2002,9.92092,10.073688,9.92092,10.041337,7.759794,3761200
2/6/2002,10.073688,10.100647,9.818476,9.88138,7.636181,4429500
2/7/2002,9.82207,9.899353,9.750179,9.795112,7.569517,2782500
2/8/2002,9.750179,9.795112,9.568656,9.795112,7.569517,2774700
2/11/2002,9.795112,9.841841,9.61179,9.760963,7.543127,2643400
2/12/2002,9.884974,9.922717,9.525521,9.645938,7.454236,5035900
2/13/2002,9.858016,9.978433,9.786125,9.978433,7.711184,5987900
2/14/2002,9.974838,10.082674,9.928109,10.066499,7.77924,4250300
